+------+------------------+-------------+---------------+
| Rank |    Drug Name     | Target Name | Binding Score |
| 342  | ZINC000100009278 |    Q4QBL1   |     30.55     |
| 343  | ZINC000100009280 |    Q4QBL1   |     30.55     |
| 344  | ZINC000100271918 |    Q4QBL1   |     30.55     |
| 345  | ZINC000001550766 |    Q4QBL1   |     30.63     |
| 346  | ZINC000034007762 |    Q4QBL1   |     30.69     |
| 347  | ZINC000004393014 |    Q4QBL1   |     30.70     |
| 348  | ZINC000002010543 |    Q4QBL1   |     30.85     |
| 349  | ZINC000003789397 |    Q4QBL1   |     30.85     |
| 350  | ZINC000013860954 |    Q4QBL1   |     30.85     |
| 351  | ZINC000005821264 |    Q4QBL1   |     30.85     |
| 352  | ZINC000100031333 |    Q4QBL1   |     30.86     |
| 353  | ZINC000022001248 |    Q4QBL1   |     30.86     |
| 354  | ZINC000053006885 |    Q4QBL1   |     30.98     |
| 355  | ZINC000004654793 |    Q4QBL1   |     31.03     |
| 356  | ZINC000003921872 |    Q4QBL1   |     31.03     |
| 357  | ZINC000022065943 |    Q4QBL1   |     31.07     |
| 358  | ZINC000022065946 |    Q4QBL1   |     31.07     |
| 359  | ZINC000685933076 |    Q4QBL1   |     31.17     |
| 360  | ZINC000118915336 |    Q4QBL1   |     31.24     |
| 361  | ZINC000118915337 |    Q4QBL1   |     31.24     |
| 362  | ZINC000118915338 |    Q4QBL1   |     31.24     |
| 363  | ZINC000118915339 |    Q4QBL1   |     31.24     |
| 364  | ZINC000003951217 |    Q4QBL1   |     31.32     |
| 365  | ZINC000095535868 |    Q4QBL1   |     31.38     |
| 366  | ZINC000034039290 |    Q4QBL1   |     31.40     |
| 367  | ZINC000021981454 |    Q4QBL1   |     31.49     |
| 368  | ZINC000004097438 |    Q4QBL1   |     31.55     |
| 369  | ZINC000004097439 |    Q4QBL1   |     31.55     |
| 370  | ZINC000021992076 |    Q4QBL1   |     31.67     |
| 371  | ZINC000003831012 |    Q4QBL1   |     31.76     |
| 372  | ZINC000008143796 |    Q4QBL1   |     31.87     |
| 373  | ZINC000026579851 |    Q4QBL1   |     31.88     |
| 374  | ZINC000001599730 |    Q4QBL1   |     31.89     |
| 375  | ZINC000001599729 |    Q4QBL1   |     31.89     |
| 376  | ZINC000000049583 |    Q4QBL1   |     31.89     |
| 377  | ZINC000018324776 |    Q4QBL1   |     32.09     |
| 378  | ZINC000004097307 |    Q4QBL1   |     32.12     |
| 379  | ZINC000034661169 |    Q4QBL1   |     32.40     |
| 380  | ZINC000060328032 |    Q4QBL1   |     32.43     |
| 381  | ZINC000003831582 |    Q4QBL1   |     32.54     |
| 382  | ZINC000003831581 |    Q4QBL1   |     32.54     |
| 383  | ZINC000003831584 |    Q4QBL1   |     32.54     |
| 384  | ZINC000100308851 |    Q4QBL1   |     32.54     |
| 385  | ZINC000100308855 |    Q4QBL1   |     32.54     |
| 386  | ZINC000100308860 |    Q4QBL1   |     32.54     |
| 387  | ZINC000003831583 |    Q4QBL1   |     32.54     |
| 388  | ZINC000006744584 |    Q4QBL1   |     32.74     |
| 389  | ZINC000001855421 |    Q4QBL1   |     32.75     |
| 390  | ZINC000113476229 |    Q4QBL1   |     32.86     |
| 391  | ZINC000029571072 |    Q4QBL1   |     32.88     |
| 392  | ZINC000049637509 |    Q4QBL1   |     32.88     |
| 393  | ZINC000003827162 |    Q4QBL1   |     32.94     |
| 394  | ZINC000000900630 |    Q4QBL1   |     33.28     |
| 395  | ZINC000000013748 |    Q4QBL1   |     33.28     |
| 396  | ZINC000034894449 |    Q4QBL1   |     33.36     |
| 397  | ZINC000001891034 |    Q4QBL1   |     33.45     |
| 398  | ZINC000084727380 |    Q4QBL1   |     33.47     |
| 399  | ZINC000003861133 |    Q4QBL1   |     33.54     |
