smiles,index
N=C(N)NN=Cc1c(Cl)cccc1Cl,ZINC000242701441
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1,ZINC000003830511
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,ZINC000003831120
C=CCCCCCCCCC(=O)N[C@@H](CC(C)C)C(=O)OC,ZINC000200297616
N[C@H]1CCCC[C@H]1N,ZINC000003593790
COc1ccc(CCNC[C@@H](O)COc2cccc(C)c2)cc1OC,ZINC000001719652
C[C@@H](C(=O)O)c1ccc(C[C@H]2CCCC2=O)cc1,ZINC000001846128
CN1c2ccccc2[C@@H](NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,ZINC000001846165
C[C@@H](Cc1ccccc1)NCCC#N,ZINC000001850623
CCOC(=O)O[C@H](C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21,ZINC000001842686
CC[C@]1(C2=NCCN2)Cc2ccccc2O1,ZINC000001842775
CC(=O)Nc1c(I)c(C(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO)c(I)c(N(C)C(C)=O)c1I,ZINC000150485244
C[C@@H](C(=O)O)c1ccc(C[C@@H]2CCCC2=O)cc1,ZINC000001846130
Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,ZINC000001851132
C[C@@H](C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,ZINC000001869694
O=C1SCN(Cc2ccccc2)CN1Cc1ccccc1,ZINC000066322931
Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3[C@H](C)C2)CC1,ZINC000066322939
Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3[C@@H](C)C2)CC1,ZINC000066322943
COc1nc(C)nc(Cl)c1N=C1NCCN1,ZINC000001854466
C=C[C@@H]1CN2CC[C@H]1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,ZINC000000000688
N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2O)cc1,ZINC000000001547
C[C@H](C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,ZINC000000016678
CN(C)CC/C=C1\c2ccccc2CSc2ccccc21,ZINC000000020249
Nc1c2c(nc3ccccc13)CCCC2,ZINC000019014866
CCOC(=O)O[C@@H](C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,ZINC000036378574
CCOC(=O)O[C@H](C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,ZINC000036378575
C[C@H](C(=O)O)c1ccc(C[C@@H]2CCCC2=O)cc1,ZINC000001846129
CCc1ccc(C(=O)[C@@H](C)CN2CCCCC2)cc1,ZINC000001846199
C[C@H](Cc1ccccc1)NCCC#N,ZINC000001850625
CCC(CC)[C@H](NC(C)=O)[C@H]1[C@H](N=C(N)N)C[C@H](C(=O)O)[C@@H]1O,ZINC000006655357
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ZINC000006827705
CCCCCCCCCCCCCCOS(=O)(=O)O,ZINC000006845654
CC(=O)c1cc2cccc(OC[C@H](O)CNC(C)C)c2o1,ZINC000000000063
CCN(CC)CCC[C@@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,ZINC000018847040
CCN(CC)CCC[C@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,ZINC000018847041
C[C@H]1CCC[C@@H](C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,ZINC000018847050
O=C1O[C@@H](OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21,ZINC000001844627
CC1(C)N=C(N)N=C(N)N1OCCCOc1cc(Cl)c(Cl)cc1Cl,ZINC000003581056
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N=[N+]=[N-])c3ccccc3)C(=O)N2[C@H]1C(=O)O,ZINC000008214496
N#C/C(=C1/SC[C@H](c2ccccc2Cl)S1)n1ccnc1,ZINC000008383239
C[C@H]1C[C@@H](OC(=O)[C@@H](O)c2ccccc2)CC(C)(C)C1,ZINC000008551998
CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H]([C@@H]2[C@H]5O)N3[C@@H]1O,ZINC000008220548
C[C@@H]1C[C@@H](OC(=O)[C@@H](O)c2ccccc2)CC(C)(C)C1,ZINC000008551997
C[C@@H]1C[C@H](OC(=O)[C@@H](O)c2ccccc2)CC(C)(C)C1,ZINC000008551999
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,ZINC000008143788
FC(F)(Cl)C(F)(F)Cl,ZINC000008214542
CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,ZINC000008214574
CC(C)OP(=O)(F)OC(C)C,ZINC000008214587
C[C@@H]1C(=O)O[C@H]2[C@H](O)[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@]36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@@]12O,ZINC000008552017
NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1,ZINC000008214383
C/C(=C(/CCO)SSC[C@H]1CCCO1)N(C=O)Cc1cnc(C)nc1N,ZINC000002031038
CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,ZINC000004102186
CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,ZINC000008099545
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,ZINC000008214489
CC/C(O)=N/S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,ZINC000005761797
Cc1ccc(S(=O)(=O)NCl)cc1,ZINC000008576333
Nc1nccs1,ZINC000008579603
Cc1ccc2c(c1)c1c3n2CCN[C@H]3CCC1,ZINC000000000641
CCN(CC)CCn1cnc2c1c(=O)n(C)c(=O)n2C,ZINC000000001377
CC(=O)Nc1cccc(O)c1,ZINC000000001691
CCC(=O)c1ccc(O)cc1,ZINC000000001890
COc1ccc2cccc(CCNC(C)=O)c2c1,ZINC000000005608
COc1ccc2[nH]c(C)c(CC(=O)O)c2c1,ZINC000000056398
O=C(O)c1cc(=O)c2ccccc2o1,ZINC000000057734
O=C(O)CCC(=O)Nc1ccccc1,ZINC000000083831
Cc1ccc2c(c1)c1c3n2CCN[C@@H]3CCC1,ZINC000000347886
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,ZINC000000490791
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1CC2,ZINC000000538471
O=C(O)[C@H]1CSCN1,ZINC000000967474
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,ZINC000002020259
C=C[C@@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,ZINC000002020519
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CCC(C)=C[C@H]21,ZINC000002039624
COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,ZINC000003831070
CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,ZINC000003833876
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@@]21C,ZINC000003860869
O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,ZINC000003869855
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CCC[C@H](N)C(=O)O)[C@H]2SC1,ZINC000003871994
C[C@]12CC[C@H]3c4ccc(O)cc4CC[C@@H]3[C@@H]1C[C@H](O)[C@@H]2O,ZINC000003872494
CC(C)[C@H]1CC[C@@H](C)C[C@H]1OC(=O)c1ccccc1N,ZINC000003874044
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)c1ccccc1N,ZINC000003874045
CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,ZINC000003874857
Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,ZINC000003875417
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,ZINC000003875469
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1,ZINC000003881408
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,ZINC000003881421
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CCC[C@@H](N)C(=O)O)[C@H]2SC1,ZINC000003977881
CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@H]3C[C@@H](O)CC(=O)O3)[C@H]21,ZINC000003984042
CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,ZINC000003995616
CC(C)[C@H]1CC[C@@H](C)C[C@@H]1OC(=O)c1ccccc1N,ZINC000003999653
C[C@]12C=CC(=O)C(Cl)=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,ZINC000004026419
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CCC(=O)O2,ZINC000004081771
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,ZINC000004097185
CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C(CC=C(C)C)=C(O)[C@@]1(C(=O)C(C)C)C2=O,ZINC000004097413
CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1OC(=O)c1ccccc1N,ZINC000004213771
COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2,ZINC000004245665
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,ZINC000005763835
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,ZINC000008143796
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,ZINC000008214470
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,ZINC000008214590
CC1=C(C)C(=O)C([C@@H](CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,ZINC000008437239
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,ZINC000008552275
NCCC(=O)N[C@H](Cc1c[nH]cn1)C(=O)O,ZINC000008583964
C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,ZINC000009411213
C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,ZINC000014096305
CSc1ncnc2nc[nH]c12,ZINC000018113502
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,ZINC000019701769
CC1=C(C)C(=O)C([C@H](CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,ZINC000036190184
CN[C@H]1[C@@H](O)[C@@H](NC)[C@H](O)[C@H]2O[C@@H]3O[C@H](C)CC(=O)[C@]3(O)O[C@H]12,ZINC000053006806
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,ZINC000085536958
C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,ZINC000085650610
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](/N=C(/O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]12)C3(C)C,ZINC000085914855
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,ZINC000095626782
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,ZINC000096095661
CN1[C@H]2CC[C@H]1CC(OC(=O)c1c[nH]c3ccccc13)C2,ZINC000100003677
c1cnc2cc3c(cc2n1)[C@H]1CNC[C@H]3C1,ZINC000100005085
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4,ZINC000100014791
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,ZINC000100036938
C[C@@H]1CC[C@H]2[C@@H](C)[C@H](O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,ZINC000100068871
C[C@@H]1CC=CC=CC=CC=C[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3C=CC(=O)O1)C[C@H](O)[C@H]2C(=O)O,ZINC000253633751
C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)C=CC=CC=CC=CC=CC=CC=C[C@H](C)[C@@H](O)[C@H]1C)O2,ZINC000255962815
O=C1CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN1,ZINC000017545546
FC(F)(F)[C@@H](Cl)Br,ZINC000008214397
Nc1nc2cc(Cl)ccc2o1,ZINC000008614810
C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,ZINC000003814379
C[C@]12CC[C@@H]3[C@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@H]1CCC2=O,ZINC000034886826
C[N@@+]1([O-])CCC[C@H]1c1cccnc1,ZINC000242649149
C[N@+]1([O-])CCC[C@@H]1c1cccnc1,ZINC000242649153
C[N@@+]1([O-])CCC[C@@H]1c1cccnc1,ZINC000242649207
CN1C(=O)NC(=O)[C@](C)([C@]23CCCC[C@H]2O3)C1=O,ZINC000256009345
CN1C(=O)NC(=O)[C@](C)([C@@]23CCCC[C@H]2O3)C1=O,ZINC000256009346
C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@H]1CC[C@@H]2O,ZINC000256310200
C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@@H]3[C@H]1CC[C@@H]2O,ZINC000150374443
O=C(CSc1ccncc1)N[C@H]1C(=O)N2C(C(=O)O)=C(CO)CS[C@H]12,ZINC000082105373
O=C(CSc1ccncc1)N[C@H]1C(=O)N2C(C(=O)O)=C(CO)CS[C@@H]12,ZINC000082105374
Oc1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@@H]4[C@@H](C2)NCC[C@]314,ZINC000169294173
Oc1ccc2c3c1O[C@@H]1[C@H](O)C=C[C@@H]4[C@@H](C2)NCC[C@]314,ZINC000095570759
O=C1NC(=O)[C@](C2=C[C@@H](O)[C@@H](O)C=C2)(c2ccccc2)N1,ZINC000095617644
COc1ccc2nc([S@](=O)Cc3ncc(C)c(OC)c3CO)[nH]c2c1,ZINC000095617655
COc1ccc2nc([S@@](=O)Cc3ncc(C)c(OC)c3CO)[nH]c2c1,ZINC000095617656
CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](C(=O)O)O[C@@H](O[C@H]3[C@H](O)[C@@H](CO)O[C@@H](O)[C@@H]3NC(C)=O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,ZINC000096014306
OCCN1CCN(CC/C=C2\c3ccccc3S[C@H]3C=CC(C(F)(F)F)=C[C@H]23)CC1,ZINC000072481725
N[C@@H]1CCCC[C@H]1N,ZINC000038174297
CC1=C(/C=C\C(C)=C/C=C\C(C)=C/CO)C(C)(C)CCC1,ZINC000038657182
CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@H]12,ZINC000072693284
C[C@H](Oc1c(Cl)cccc1Cl)C1=NCCN1,ZINC000000001266
CNC[C@H](O)c1ccc(O)c(O)c1,ZINC000000039089
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,ZINC000004083557
OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,ZINC000004095793
CC(C)(C)NC[C@H](O)c1cc(Cl)c(N)c(Cl)c1,ZINC000000057261
C[C@H](Cc1ccc(O)cc1)NC[C@H](O)c1cc(O)cc(O)c1,ZINC000000057320
Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C,ZINC000000057367
COc1ccc(OC)c([C@@H](O)[C@@H](C)N)c1,ZINC000000057407
C[C@@H](O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1,ZINC000022016976
C[C@H](O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1,ZINC000022016981
O=C(O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1,ZINC000022059268
CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@H]1CN,ZINC000022059930
Oc1ccc([C@H]2CNCCc3c2cc(O)c(O)c3Cl)cc1,ZINC000022116612
C[C@@H]1O[C@@H](OC[C@H]2O[C@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,ZINC000072206342
CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O)C[C@]12C,ZINC000043606386
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,ZINC000095862733
ClCCN(CCCl)CCCl,ZINC000038139367
CN[C@]1(C)[C@H]2CC[C@H](C2)C1(C)C,ZINC000038140872
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,ZINC000000001441
COC(C)(C)CCC[C@H](C)C/C=C/C(C)=C/C(=O)OC(C)C,ZINC000002005163
Clc1cc(/C=C\CC2CCCCCC2)ccc1C1CCCCC1,ZINC000072190105
CCOC(=O)NNc1ccc(N(CC)C[C@@H](C)O)nn1,ZINC000000000113
CCOC(=O)CC(=O)N1CCS[C@H]1COc1ccccc1OC,ZINC000000003986
Cc1ccsc1/C=C/C1=NCCCN1C,ZINC000000001750
CCN(CC)CCOC(=O)[C@H](c1ccccc1)C1CCCCC1,ZINC000002003702
COc1cc(/C(O)=N/S(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,ZINC000000896717
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,ZINC000000896918
O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,ZINC000000897085
CN1[C@H](CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,ZINC000000897232
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,ZINC000000968263
CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ccccn1,ZINC000000968330
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,ZINC000000402830
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,ZINC000000403533
CC(C)(C)NC[C@@H](O)COc1nsnc1N1CCOCC1,ZINC000000403609
NC(=O)c1cccnc1,ZINC000000005878
CCOC(=O)C1=CC2=C3N=C(C=c4c(CC)c(C)c5n4[Sn](Cl)(Cl)n4c(c(CC)c(C)c42)C=C2N=C(C=5)C(CC)=C2C)[C@@H](C)[C@@]13CC,ZINC000195835734
O=S(=O)(O)OC[C@H]1O[C@@H](O[C@@]2(COS(=O)(=O)O)O[C@H](COS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@@H]2OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@@H]1OS(=O)(=O)O,ZINC000196037206
OCCN1CCN(CC/C=C2\c3ccccc3S[C@@H]3C=CC(C(F)(F)F)=C[C@H]23)CC1,ZINC000201075230
CCN(CC)C(=O)[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@H]1OC(C)=O,ZINC000000607730
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,ZINC000004215629
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@](C)(O)[C@@H]3C[C@@H]12,ZINC000011525121
C[C@@]12CC[C@@H]3[C@H](CC=C4C[C@H](O)CC[C@@]43C)[C@H]1CCC2=O,ZINC000043710727
COc1cc(Br)c(C[N+]2(CCOCC[C@H]3CC[C@H]4C[C@H]3C4(C)C)CCOCC2)cc1OC,ZINC000101210593
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,ZINC000000057501
C[C@H](C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,ZINC000000000391
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,ZINC000000056435
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,ZINC000000056643
C[C@@H]1C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF,ZINC000004097439
CCN(CC)C(=O)[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@H]1OC(C)=O,ZINC000137804425
CC(=O)Oc1cccc(C(=O)O)c1OC(C)=O,ZINC000000001316
OCCN1CCN(CC/C=C2\c3ccccc3S[C@@H]3C=CC(C(F)(F)F)=C[C@@H]23)CC1,ZINC000201075193
NC[C@H]1CC[C@@H](C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,ZINC000146708406
CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,ZINC000003875998
C[C@]12CC[C@@H]3[C@H](CC=C4C[C@H](O)CC[C@@]43C)[C@H]1CCC2=O,ZINC000009228233
COc1cc(Br)c(C[N+]2(CCOCC[C@@H]3CC[C@H]4C[C@H]3C4(C)C)CCOCC2)cc1OC,ZINC000101210596
O[C@@](CCN1CCCC1)(c1ccccc1)C1CCCCC1,ZINC000000057455
CCCC[C@H](CC)C/N=C(N)\N=C(\N)NCCCCCCNC(=N)N/C(N)=N/C[C@H](CC)CCCC,ZINC000038144598
N[C@H]1CCCC[C@@H]1N,ZINC000038174299
CC(C)CCC[C@@H](C)NC(C)C,ZINC000002020018
CO[C@H]1[C@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)CO2,ZINC000004098264
O=P(O)(O)OC[C@@H](O)CO,ZINC000003830895
CC(C)CCC[C@H](C)NC(C)C,ZINC000002020019
CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21,ZINC000000002042
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O[C@@H](C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1,ZINC000004097458
C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,ZINC000043100810
O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,ZINC000043206271
C[C@@H]1C(=O)O[C@@H]2[C@H]1[C@@]13O[C@@H]4OC(=O)[C@H](O)[C@@]45[C@H](C(C)(C)C)[C@@H](O)[C@@H](OC1=O)[C@@]35[C@H]2O,ZINC000053683694
C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@@H]3[C@@H]1CC[C@H]2O,ZINC000253690476
CC(=O)NCCc1c[nH]c2ccc(OS(=O)(=O)O)cc12,ZINC000062227233
