+------+-----------+-------------+---------------+
| Rank | Drug Name | Target Name | Binding Score |
| 360  |  id-2862  |    Q27686   |     164.46    |
| 361  |  id-3673  |    Q27686   |     164.59    |
| 362  |  id-1002  |    Q27686   |     164.93    |
| 363  |   id-583  |    Q27686   |     165.70    |
| 364  |  id-2678  |    Q27686   |     166.95    |
| 365  |  id-5032  |    Q27686   |     167.12    |
| 366  |   id-182  |    Q27686   |     167.37    |
| 367  |   id-453  |    Q27686   |     167.38    |
| 368  |  id-5278  |    Q27686   |     167.56    |
| 369  |   id-670  |    Q27686   |     167.98    |
| 370  |  id-2850  |    Q27686   |     170.91    |
| 371  |  id-2547  |    Q27686   |     171.46    |
| 372  |  id-3821  |    Q27686   |     173.20    |
| 373  |  id-1594  |    Q27686   |     173.63    |
| 374  |  id-2041  |    Q27686   |     176.75    |
| 375  |  id-2060  |    Q27686   |     176.83    |
| 376  |  id-2218  |    Q27686   |     177.75    |
| 377  |  id-1731  |    Q27686   |     177.88    |
| 378  |   id-660  |    Q27686   |     181.75    |
| 379  |   id-882  |    Q27686   |     182.27    |
| 380  |  id-1761  |    Q27686   |     182.27    |
| 381  |  id-2441  |    Q27686   |     184.95    |
| 382  |  id-1874  |    Q27686   |     185.28    |
| 383  |   id-625  |    Q27686   |     186.52    |
| 384  |  id-4186  |    Q27686   |     187.18    |
| 385  |  id-2226  |    Q27686   |     187.22    |
| 386  |  id-2386  |    Q27686   |     188.93    |
| 387  |  id-3048  |    Q27686   |     189.76    |
| 388  |  id-2466  |    Q27686   |     190.69    |
| 389  |  id-1208  |    Q27686   |     194.32    |
| 390  |  id-4141  |    Q27686   |     194.62    |
| 391  |  id-5328  |    Q27686   |     195.80    |
| 392  |  id-1469  |    Q27686   |     196.85    |
| 393  |   id-257  |    Q27686   |     197.15    |
| 394  |  id-4620  |    Q27686   |     198.13    |
| 395  |  id-4498  |    Q27686   |     199.21    |
| 396  |  id-2684  |    Q27686   |     200.26    |
| 397  |  id-1574  |    Q27686   |     201.77    |
| 398  |  id-5348  |    Q27686   |     204.53    |
| 399  |  id-2223  |    Q27686   |     204.73    |
| 400  |   id-903  |    Q27686   |     204.78    |
| 401  |  id-4578  |    Q27686   |     205.13    |
| 402  |  id-1296  |    Q27686   |     205.29    |
| 403  |  id-5065  |    Q27686   |     206.54    |
| 404  |  id-4470  |    Q27686   |     207.85    |
| 405  |  id-2870  |    Q27686   |     213.10    |
| 406  |  id-1094  |    Q27686   |     214.71    |
| 407  |  id-2291  |    Q27686   |     214.97    |
| 408  |  id-4408  |    Q27686   |     215.42    |
| 409  |  id-1398  |    Q27686   |     217.62    |
| 410  |  id-3221  |    Q27686   |     218.18    |
| 411  |   id-456  |    Q27686   |     218.64    |
| 412  |  id-1301  |    Q27686   |     221.13    |
| 413  |   id-629  |    Q27686   |     224.25    |
| 414  |  id-1605  |    Q27686   |     224.28    |
| 415  |   id-245  |    Q27686   |     224.93    |
| 416  |   id-246  |    Q27686   |     224.93    |
| 417  |  id-5292  |    Q27686   |     224.97    |
| 418  |  id-2046  |    Q27686   |     226.77    |
| 419  |  id-4812  |    Q27686   |     227.72    |
| 420  |  id-1593  |    Q27686   |     228.98    |
| 421  |  id-3424  |    Q27686   |     230.29    |
| 422  |  id-2219  |    Q27686   |     230.51    |
| 423  |  id-3079  |    Q27686   |     233.21    |
| 424  |  id-3204  |    Q27686   |     234.28    |
| 425  |  id-3217  |    Q27686   |     234.59    |
| 426  |  id-1519  |    Q27686   |     235.40    |
| 427  |   id-855  |    Q27686   |     235.90    |
| 428  |   id-968  |    Q27686   |     236.91    |
| 429  |  id-1887  |    Q27686   |     237.53    |
| 430  |  id-2237  |    Q27686   |     239.45    |
| 431  |  id-1039  |    Q27686   |     239.83    |
| 432  |   id-797  |    Q27686   |     241.07    |
| 433  |  id-1564  |    Q27686   |     241.08    |
| 434  |   id-315  |    Q27686   |     241.49    |
| 435  |  id-1110  |    Q27686   |     241.72    |
| 436  |  id-2183  |    Q27686   |     242.38    |
| 437  |  id-5343  |    Q27686   |     242.88    |
| 438  |   id-751  |    Q27686   |     244.59    |
| 439  |  id-1848  |    Q27686   |     247.79    |
| 440  |  id-2066  |    Q27686   |     250.28    |
| 441  |  id-3573  |    Q27686   |     251.34    |
| 442  |  id-1430  |    Q27686   |     251.42    |
| 443  |  id-2121  |    Q27686   |     253.44    |
| 444  |  id-1450  |    Q27686   |     256.63    |
| 445  |   id-900  |    Q27686   |     257.67    |
| 446  |  id-1153  |    Q27686   |     259.29    |
| 447  |  id-2639  |    Q27686   |     259.66    |
| 448  |  id-2812  |    Q27686   |     262.29    |
| 449  |  id-3271  |    Q27686   |     263.95    |
| 450  |   id-256  |    Q27686   |     264.36    |
| 451  |  id-3234  |    Q27686   |     265.73    |
| 452  |   id-276  |    Q27686   |     266.08    |
| 453  |  id-4553  |    Q27686   |     268.09    |
| 454  |  id-2725  |    Q27686   |     269.26    |
| 455  |  id-3197  |    Q27686   |     272.25    |
| 456  |   id-673  |    Q27686   |     274.14    |
| 457  |  id-1794  |    Q27686   |     274.49    |
| 458  |  id-2331  |    Q27686   |     274.77    |
| 459  |  id-3114  |    Q27686   |     275.02    |
| 460  |  id-3366  |    Q27686   |     276.93    |
| 461  |   id-234  |    Q27686   |     277.03    |
| 462  |  id-1240  |    Q27686   |     282.15    |
| 463  |  id-1129  |    Q27686   |     283.34    |
| 464  |  id-2264  |    Q27686   |     286.91    |
| 465  |  id-2176  |    Q27686   |     287.06    |
| 466  |  id-1115  |    Q27686   |     289.59    |
| 467  |  id-3839  |    Q27686   |     291.79    |
| 468  |  id-4381  |    Q27686   |     292.11    |
| 469  |  id-3319  |    Q27686   |     292.32    |
| 470  |   id-223  |    Q27686   |     292.56    |
| 471  |  id-4580  |    Q27686   |     297.48    |
| 472  |  id-3749  |    Q27686   |     300.93    |
| 473  |  id-1553  |    Q27686   |     303.05    |
| 474  |  id-4973  |    Q27686   |     304.97    |
| 475  |  id-1876  |    Q27686   |     309.49    |
| 476  |  id-2112  |    Q27686   |     311.64    |
| 477  |   id-700  |    Q27686   |     313.37    |
| 478  |  id-4573  |    Q27686   |     314.97    |
| 479  |   id-925  |    Q27686   |     317.56    |
| 480  |  id-2814  |    Q27686   |     317.93    |
| 481  |  id-3262  |    Q27686   |     318.44    |
| 482  |  id-1765  |    Q27686   |     320.49    |
| 483  |  id-2063  |    Q27686   |     320.95    |
| 484  |   id-261  |    Q27686   |     322.47    |
| 485  |  id-1482  |    Q27686   |     323.32    |
| 486  |   id-434  |    Q27686   |     323.58    |
| 487  |  id-5285  |    Q27686   |     324.63    |
| 488  |  id-4194  |    Q27686   |     325.14    |
| 489  |  id-1276  |    Q27686   |     325.24    |
| 490  |  id-4375  |    Q27686   |     325.29    |
| 491  |  id-1785  |    Q27686   |     325.64    |
| 492  |  id-4906  |    Q27686   |     327.10    |
| 493  |  id-1600  |    Q27686   |     327.19    |
| 494  |  id-2093  |    Q27686   |     328.42    |
| 495  |   id-305  |    Q27686   |     330.70    |
| 496  |  id-4665  |    Q27686   |     331.15    |
| 497  |   id-765  |    Q27686   |     332.01    |
| 498  |  id-1963  |    Q27686   |     337.05    |
| 499  |  id-3766  |    Q27686   |     338.53    |
| 500  |   id-188  |    Q27686   |     339.92    |
| 501  |  id-1132  |    Q27686   |     339.97    |
| 502  |   id-114  |    Q27686   |     342.32    |
| 503  |  id-2013  |    Q27686   |     342.33    |
| 504  |  id-4148  |    Q27686   |     342.69    |
