,ZINC000029136020,ZINC000095561192,ZINC000011677911,ZINC000012503187,ZINC000100013130,ZINC000003930598,ZINC000003937143
ZINC000082872187,4.546828948343869,5.852695686340331,8.478970687007452,5.6553494520533665,5.264939993798976,4.626536744337987,4.789388048120046
ZINC000100242776,9.338396719466614,9.196766371009407,10.181921099518467,6.3863710271337215,6.880145031034491,7.8571923640965515,9.39316338137455
ZINC000062227230,2.130169083980016,3.605538880857661,6.725075548326661,3.726633612623882,3.1727803041628047,2.296130982608569,2.3518297646127366
ZINC000064637997,4.071721696651238,4.597152240242123,6.764255940005584,2.609048261359935,2.7527516937251217,3.1834555980295556,4.191025362575778
ZINC000065743122,2.7286088142801206,4.229506136465853,7.305856039477268,3.9930226277856056,3.5518889696543616,2.464611170710802,2.8067370234969196
ZINC000071773499,3.4014488114387733,4.519957065377573,6.686604529146257,4.130334691669872,3.947333820062853,3.582431079990059,3.605121788120256
ZINC000118915214,1.2828904007244766,1.260022058315548,4.599632834138174,2.823660108220867,2.176881323534506,1.8473430663214385,1.15976429268832
ZINC000118915222,2.1219775696334913,3.3324603309750285,6.422063648119412,3.129862271030293,2.5097062518069517,1.7929321932567635,2.3561130333562867
ZINC000118915228,1.506717985327067,2.560737548219189,5.480489758898651,2.566987902519928,2.1658934379366612,1.7564680922028224,1.631066225532974
ZINC000077874208,4.825608964705669,6.549085617423242,9.54794531149818,6.56615647904792,6.164131905281682,5.029727361672441,4.952801546938634
ZINC000003874419,5.39845621572714,5.509114342382827,6.54486412378057,3.9498084494330916,4.153143536398457,4.868559991305693,5.577814207664311
ZINC000071928291,4.5897602024917905,3.353119931509792,2.477097741212095,3.2514154176432832,3.498456172144919,4.546173212542642,4.5371902881259
ZINC000100053680,1.2263840652835984,2.7716255225138973,6.076239623255126,3.4441274429974515,2.7935458318524238,1.8730876749629197,1.4620340790108604
ZINC000100053696,0.9746343182026671,2.4599424587703154,5.649821020154039,3.4637482547380802,2.804358026884808,1.9577970570741732,1.2458223840312828
ZINC000100053871,1.2799625349652033,2.7760555408762966,5.9766899991791185,3.253012625846148,2.649039239540788,1.7835855062653883,1.5061596874546044
ZINC000100053979,2.3942879119170364,3.916766286087559,7.127260020013631,4.269434907639804,3.6202622044753485,2.607349551328264,2.6346089176613434
ZINC000100053985,2.3942879119170364,3.916766286087559,7.127260020013631,4.269434907639804,3.6202622044753485,2.607349551328264,2.6346089176613434
ZINC000055161806,2.655679066740317,4.375092050851226,7.420223096617019,4.383550461512975,3.994143206603054,2.936884641947027,2.7737285565963665
ZINC000100019233,3.0234283618632807,4.443872348329599,7.27984163541873,3.899432338821563,3.6010230898399325,2.915832421116822,3.1932867956990023
ZINC000100053320,2.763540268664484,3.7888501048890486,6.6925463170442505,3.6703711207510694,3.158298124418376,2.7263624674054747,3.001149941949098
ZINC000100053593,0.9436705605227639,2.414370893115994,5.610663333176043,3.0808492005180583,2.4842684129508807,1.6937922598444548,1.1618022299655495
ZINC000100051400,2.4077813263668615,3.4581864718401327,5.934683921705589,3.798434005904897,3.440865171015467,3.0418412794122913,2.6277755596723225
ZINC000100051405,2.4793683623991214,3.607399107048486,6.218286483006524,3.9190509907155677,3.5127592913369483,3.035678353236997,2.7129796161141337
ZINC000100051467,3.931618367199297,4.624250662984446,7.2234231945225265,4.729323986381766,4.171606364402508,3.9462457795102193,4.21049964857351
ZINC000100051620,3.113779941963417,4.343502776736714,7.114488287164994,2.930605988006506,2.7705271569342966,2.2428556849586836,3.2271370406175053
ZINC000100051669,4.950073026913961,4.989622876055602,6.466488858054185,3.5214466132037865,3.6085233303709923,4.357241145147279,5.113917154955657
ZINC000100053074,5.059261654036473,5.700227893082133,8.037352698965812,6.914843104915287,6.266377121208374,5.824599558981363,5.337197498466472
ZINC000100053171,5.455688331889134,5.073219429388711,5.35518643903587,3.572107129803951,3.9085425658829074,4.976810757259191,5.591515004364268
ZINC000100053206,2.7012592110311564,4.130256057848334,7.0245709653616215,3.7802529055475067,3.412388252275216,2.683027942177917,2.884656915858477
ZINC000100053300,4.4162020263917725,5.176381716834454,7.767521143797048,5.159169698518068,4.688245781595789,4.447152071410743,4.665216541333314
ZINC000004214738,2.76468890933092,4.155281293115968,7.355902451796829,4.239204018839233,3.600978501186698,2.7103182549379503,3.010687607243783
ZINC000095617625,0.6446059762051021,1.9577819335781972,5.512005154021038,3.231360395181557,2.4070455838689195,1.488789616822052,0.8646932505864655
ZINC000095617647,6.429207135328091,6.7202866664750305,8.70343271511629,4.664128137840137,4.69462987491323,5.2377992481705675,6.585348803625593
ZINC000095617659,5.002819595954556,5.66396154715573,7.976970266235476,4.361977295416869,4.116315275090133,4.208644201280364,5.229599350713444
ZINC000095617667,3.005028682333681,4.083484601794141,6.5382705621269,2.590899192008543,2.5671558240939647,2.2587381543213008,3.1044937997656086
ZINC000096077628,3.113895534113678,3.4070390946832565,5.737042993211617,4.826079283167615,4.289031102944173,3.6428901128188795,3.0837791617266
ZINC000000206825,3.981914992232383,5.276523885233654,7.7148590006286515,4.776141389010139,4.539694120216214,4.0080530878055,4.192155594729854
ZINC000000621833,3.3484652292678985,3.109765220240747,4.292304220144894,3.457665794243223,3.321602380226984,3.8189535179138585,3.5072563048179455
ZINC000001481952,4.81525050569687,4.784953009282679,6.242697614041305,3.3502611231550734,3.4132930866949565,4.213891667556253,4.978745259491399
ZINC000001588900,4.149961440822752,3.542973732803087,3.6592031789489363,3.8843693310925604,3.893931620148366,4.607733426282757,4.27677054478557
ZINC000002041003,3.7363291939730705,5.114752562763372,7.5792924028378925,4.727853216952746,4.581223790944234,4.0040117417934,3.8870378308362206
ZINC000002512178,3.37743487721834,4.598493297607932,6.896545970748425,4.58502634996269,4.290674545524476,3.765753700054134,3.6011536764240337
ZINC000002570846,4.288783717632809,5.455811074174865,7.62433356779936,4.948062431180608,4.7312589033988255,4.307449514141447,4.5166473537689855
ZINC000002584392,3.654729298653655,4.965522639748776,7.432759663432413,4.490975926158909,4.2815642761788855,3.7513197674345746,3.8461402683569292
ZINC000085479227,5.940886286954912,4.632523368390818,2.3612057039446377,4.776553937137764,5.0810157549946835,6.046983369705629,5.8575603449145435
ZINC000256109542,1.2828904007244766,1.260022058315548,4.599632834138174,2.823660108220867,2.176881323534506,1.8473430663214385,1.15976429268832
ZINC000256296829,2.1219775696334913,3.3324603309750285,6.422063648119412,3.129862271030293,2.5097062518069517,1.7929321932567635,2.3561130333562867
ZINC000256630457,1.3183372627967611,1.3094572919277834,5.01247853736649,3.8515335359646614,2.956968625938832,2.3734111223961993,1.401297622823074
ZINC000012496366,4.244463564117196,4.687643636412696,6.96485840708132,3.250693855497008,3.0864277705100642,3.443481012143965,4.4239055328016255
ZINC000013282290,4.076149408261325,4.597256415299424,6.9990623204548745,2.8093916007679813,2.7014837787695907,3.0463404655032202,4.22953611545743
ZINC000013478606,1.3189764444778125,2.5123124648797557,5.814520984060048,3.493257998360093,2.714316358593688,1.9592180313615355,1.642732456272153
ZINC000013520633,2.414583083402028,3.7253348399466555,6.451865786425865,3.7133138200031515,3.275209071937314,2.619005279773943,2.6496635502407364
ZINC000013531944,2.043253774471733,3.1953384319082985,5.857368497796739,3.3041008768255558,2.900198541461378,2.419377007589157,2.2676878988121896
ZINC000013759799,5.506330206874053,6.194771876313806,8.55387066249853,6.048553198811054,5.611215568098602,5.447715854621323,5.769707478699597
ZINC000014658068,6.575029501245859,6.931759641060627,8.334460942151717,4.823737007837755,5.051964117848388,5.62649412754844,6.750443219480404
