,ZINC000029136020,ZINC000095561192,ZINC000011677911,ZINC000012503187,ZINC000100013130,ZINC000003930598,ZINC000003937143
ZINC000034096097,561.3113673587812,737.3502198688412,693.3082727013923,420.3368722566656,545.9818503329641,568.726905449698,568.1747696149065
ZINC000034285235,340.1803583569166,516.2970907917181,472.57428353576205,199.24848781238447,324.9107523276712,347.56673051879886,347.22343854195816
ZINC000034509627,209.00131039157873,385.20725191879865,341.728699169975,68.4711881050781,193.89860009594892,216.37124949624692,216.2865454545539
ZINC000034962340,374.76035422767654,550.9127847202924,507.2534962815598,233.88006544862577,359.53315821371655,382.1272220418744,381.875694209351
ZINC000035308805,538.369055876093,714.4539620800913,670.5274177713394,397.4103918704514,523.0705679859001,545.7660838896779,545.3127371851873
ZINC000035826342,338.4607298463806,514.390992904818,470.32302104958484,197.48169316460042,323.0566301877841,345.915294250705,345.19720387650517
ZINC000038897728,305.51747607056956,481.65140634728846,437.92846092752427,164.60452583945732,290.2692106095033,312.91076656178274,312.5743440293317
ZINC000003797946,293.2006393849094,469.346383347505,425.6609510058861,152.30706551722852,277.9667311110226,300.58927495450007,300.2863659426878
ZINC000003798772,284.3395819978888,460.48516777054647,416.81292917858326,143.446342867221,269.1053901599106,291.7280559452122,291.43029741559315
ZINC000003800839,605.1038532369811,781.292648935837,737.5550732374793,464.26585357788264,589.9214178753954,612.4594087754054,612.2405018094423
ZINC000253661026,38.430264266491704,214.55518072130786,172.0340088944324,103.14040159412426,24.881701394628287,45.59836543695379,47.39345489019634
ZINC000016382868,777.9633686791657,954.145057806491,910.347462388179,637.1067167762945,762.7681921208581,785.320063763677,785.0713535263623
ZINC000169677007,625.5277127954988,449.3096224616865,493.1105631790162,766.2647195597558,640.625014913103,618.2507540958774,618.2786661171692
ZINC000169748228,291.9530777170947,467.84552063808417,423.7694070526945,151.00082201895455,276.52730318720234,299.4221033929201,298.64570288635593
ZINC000030691750,324.93232952109724,501.13469819991093,458.06432832865426,184.79871081594976,310.0118073473769,332.1815575398097,332.55868756929954
ZINC000084654490,145.1456915338584,320.95244960410065,276.9873977259356,8.255712265131113,129.69826757171236,152.67525473483894,151.7585631956894
ZINC000084759273,18.884625729062,159.61514666992454,117.98577658622992,158.54251295619014,35.02599111427587,11.9023261434578,19.884769683891136
ZINC000085537149,379.45907739881187,203.27822618745222,247.28872301407642,520.2342754523388,394.59055427681494,372.1883073614966,372.26840213913124
ZINC000011616140,217.411889904568,393.53710638292506,349.8274862664617,76.61432254744616,202.1898185021944,224.83105418220993,224.46880604337423
ZINC000013833092,569.8788626926564,745.9930788688542,702.0668737121947,428.94812105516434,554.6117519725957,577.2721270496068,576.8539272749204
ZINC000013975501,371.55782041426613,547.7796568074278,504.2374713495364,230.9563036805119,356.49478401152027,378.89658207849214,378.8631463055059
ZINC000013986811,318.4962680772021,494.5851733314454,450.7996417956582,177.5345556961393,303.1987197459655,325.89997162642504,325.4790059046062
ZINC000014974583,454.6232623511509,630.7777914214271,587.0144834286984,313.7312276092657,439.39545006333657,461.99835117224137,461.69843137587424
ZINC000169292343,547.7376005548557,371.52974300368663,415.5793879233851,688.5515616848527,562.8941755160478,540.4367882468468,540.5993960158709
ZINC000169746323,581.4058980569935,757.5394088874912,713.6629450252278,440.4878607093175,566.1550771591092,588.7890393621161,588.4206414413541
ZINC000029052268,457.65776045248475,633.7207520554571,589.768225199069,316.68887113674896,442.34324236811995,465.0685454898248,464.56514768316896
ZINC000031773258,215.80350096094853,391.71046174214456,349.25892069792263,79.24684130256323,201.41030649837163,222.90462652228808,224.05597614491487
ZINC000084758480,315.56606776683464,491.6993556190685,447.97991249595947,174.65108572243247,300.3155574785904,322.9563433514292,322.6238514894705
ZINC000085537120,429.1600870302781,253.06692894466772,296.48617630543663,569.7749279099634,444.18939058957824,421.9422707691606,421.7647569110353
ZINC000003820043,239.2969157947635,415.1897164318783,371.17607239706484,98.3787878918326,223.8672845722334,246.7735725274426,245.99482665152232
ZINC000003870220,422.60230277463484,598.6872123284041,554.7917305099644,281.64356869712805,407.304942805812,430.00715522630003,429.54867663668887
ZINC000003870524,462.16573502767136,638.3345440300493,594.5550447992921,321.30646550095133,446.9635489182242,469.5417172948226,469.25624720269354
ZINC000003930092,100.28320353929483,78.67344129978997,33.58851835908221,239.91963466119674,114.67284509614417,93.5406976061131,91.9905066374004
ZINC000003944268,72.4328610076184,185.25598170281685,153.1015162385438,167.6079875628495,80.89705218841019,70.16943631246139,81.30561078770539
ZINC000150338726,682.9608316754641,507.0112724464229,551.5683227783932,823.9373727550269,698.3140822358954,675.5787307320481,676.1771753465895
ZINC000150354122,483.5824266550732,307.54045047387604,350.67480741660927,624.0652211553532,498.52783081532385,476.39278115881734,476.05710848423155
ZINC000006718442,337.94835682701324,513.7779290886749,469.55551827917543,197.04681448872532,322.511890036053,345.43176250849933,344.5616581130996
ZINC000002244322,703.2969929131867,879.3505844393271,835.3074597964559,562.3265761090018,687.9770919456984,710.7022031303815,710.1809382223815
ZINC000003776953,400.13818211558635,576.1746597750844,532.2612129470804,259.15296063993713,384.7977947026468,407.55099601748736,407.0306292265734
ZINC000003779887,304.184602814036,480.2956955656415,436.6480053806691,163.268018198626,288.914253157407,311.56408679127134,311.25797732408654
ZINC000003784912,525.7975191274707,701.8296926192451,657.8029109931492,384.81779671472316,510.46087226581244,533.214100623459,532.6572091023538
ZINC000071773625,292.761138264209,468.49576389493456,424.26343862633456,151.9093897622748,277.26180731652664,300.2603927683969,299.2854686935757
ZINC000072190226,41.409874425068914,136.54169608683102,95.8082384081627,181.85204989804157,57.51869832764644,33.92329359661734,38.1481321560315
ZINC000072267022,95.08520264319552,81.65299337883897,39.65415131697582,235.54534887609685,109.91335350741613,88.00840916701387,87.65490189372319
ZINC000116796247,352.26158328110654,528.3951012520246,484.64367913253665,211.34474427572306,337.0108403222733,359.65023019990633,359.30992606138756
ZINC000003784350,375.40126721966243,551.1928732981067,506.9011639418078,234.50755855416918,359.95217661029676,382.8885948730558,381.97536354493906
ZINC000001269201,204.2880723162549,380.46326426943824,337.04132329664674,63.58979246341992,189.1136958860837,211.64954881046822,211.549222172591
ZINC000001532377,387.53740610701095,563.4063394008457,519.2066003667516,246.58725583595373,372.11328280588117,395.00571745105924,394.19421827604396
ZINC000001649503,361.0253437856967,537.1017508924739,493.2974794588511,220.05960248959917,345.71652611413185,368.42404324524745,367.99533391155325
ZINC000001910640,596.0127164682611,771.9986800432964,727.8547996737327,455.0337090141111,580.6532813143907,603.4432557197583,602.8013267578909
ZINC000002029729,667.3695255191647,843.4775375884284,799.5228330301267,526.4308624306123,652.0946878324482,674.7606507562098,674.3328647187791
ZINC000000596006,204.2880723162549,380.46326426943824,337.04132329664674,63.58979246341992,189.1136958860837,211.64954881046822,211.549222172591
ZINC000000596737,242.63757600312687,418.52986068696134,376.1183760105613,105.30657971251618,228.21508125508956,249.73058268860962,250.8791471938156
ZINC000000597817,350.5146998032036,526.4873671141355,482.4600776203441,209.53242925963386,335.13726767442495,357.95851278734847,357.3017642801425
ZINC000001494627,350.5253796659691,526.4979545042032,482.47004797436267,209.5424545349069,335.14777503251986,357.9692596559555,357.31241173381227
ZINC000001542005,338.9308383666149,515.0749048347893,471.33948290803613,198.03083828297508,323.69445080679174,346.31867778675934,345.99782272155176
ZINC000003786156,762.715634127135,938.7857947902797,894.7537715803857,621.7539940524492,747.4088856257553,770.115434510343,769.6202056758202
ZINC000100285156,38.36795946176059,213.93645703445145,170.76514851649205,103.18962422310572,22.70225568758007,45.85364905951035,45.36516037736681
ZINC000103298099,219.23905313131297,394.59856107793746,350.15155136018205,79.32630639325942,203.62807135415963,226.81044977661958,225.42063001593195
ZINC000068106569,170.28887063890613,20.88893227105797,36.71704825842326,310.0870154501479,184.83887131393078,163.37340187967112,162.18213158518878
ZINC000071257465,394.3065328344395,570.3996080430612,526.5905784402411,253.3516545333599,379.0131240211582,401.7000244931266,401.29384016640375
ZINC000000598289,201.9769434939608,377.9499493839904,334.15282700272667,60.988935614108016,186.5784050215326,209.42652714824123,208.81979919734613
ZINC000000598353,292.3424767581266,468.38162192558895,424.45009498644504,151.4085859016679,277.0263352080974,299.7816419183583,299.2202486045992
ZINC000001492996,782.1643328138002,958.2563948884612,914.2768425554775,641.2124233578845,766.8732234691773,789.5540993836798,789.1085289352643
ZINC000001549068,109.17386127667407,283.7003788351712,242.1046268863138,48.246684202825875,96.28010421032917,115.89094086774462,118.57701141038751
ZINC000003808299,450.62239265843374,626.6862170415257,582.7816042913468,309.6499068751004,435.3045078842908,458.0257243774304,457.5482178809101
ZINC000100341584,33.08855194965278,209.0142852758381,166.7100120385835,108.87859298244513,20.579822815949246,40.08729101608147,42.62920098495481
ZINC000062237153,114.27950841565243,74.27013298870065,28.05670923105477,251.52545173978004,127.78714884216163,108.11233236950298,104.90619272570507
ZINC000068120810,157.13291796587805,25.245474154120128,23.84091136699241,297.17324631788296,171.78863672562807,150.16322179608605,149.19722773359703
ZINC000113208009,248.34511524713727,424.37334930639196,381.7510183950195,110.0992531281993,233.78779949814103,255.4916703820583,256.41559309700307
ZINC000003777806,251.94819589618848,427.98863483366733,384.2185860908152,110.95749206428764,236.60552252328492,259.36912033684325,258.88012453211985
ZINC000095546207,395.24122259743797,219.05250369348445,262.7938408333037,535.9056874663471,410.27999850870526,387.9978350394471,387.9153432026051
ZINC000095627912,609.0639007503004,785.1352782215953,741.1450242306983,468.1004935163766,593.7566339380414,616.4660968556016,615.9765401087943
ZINC000143116580,303.24564182854886,479.2021077412598,435.19887981061106,162.26582724352357,287.8545559120786,310.696968382038,310.01805861927886
ZINC000040423537,406.7863091445789,582.7094500405954,538.5498457491846,265.82431921219523,391.39303741979626,414.2430934826761,413.502347955791
ZINC000043154039,293.7700211763158,469.79786626547207,425.96152989623096,152.7768132185022,278.4190971352791,301.19103160497207,300.67073634124097
ZINC000043202993,100.133914623014,276.1069015163364,233.7317337626895,44.45252231774216,85.79091147024259,107.2201512092552,108.60129720471994
ZINC000049037032,329.8123433772579,506.0425295220005,462.7001891329086,189.29508484951174,314.77253833821766,337.1198048664212,337.2273202684499
ZINC000056898743,442.52040190977783,618.4942318725571,574.4241444381864,301.5318504315811,427.14435044920845,449.9555774116877,449.30714659662584
ZINC000006092735,426.2092372289088,602.3680394739293,558.6529100978925,285.32623314571487,410.98730790976833,433.5787456408267,433.31033853516715
ZINC000006095555,509.09451720196216,685.2473574870463,641.4459788523187,368.19882487981124,493.8648409886049,516.4704780695545,516.1563328571525
ZINC000006716154,328.5381813721655,504.3732639365036,460.17508021538885,187.62562519960625,313.0980513009952,336.01979076010724,335.1586663118894
ZINC000043130908,65.31210546234955,238.8082652416772,194.29003000120605,80.25528773014842,49.41533094638164,73.03663767772335,69.92113535240141
ZINC000095616598,205.73883029106221,381.43038539017493,337.26801557066653,65.20534452038572,190.21473658063306,213.26337591125338,212.21537077773667
ZINC000000022137,527.5304674634025,703.6587417862189,659.7795959891176,386.6095417141859,512.275969135776,534.9189624744173,534.5358655860306
ZINC000042893657,94.1710999299043,270.29069768194074,226.93863976934188,46.840416974294776,78.93900935100461,101.60743519956186,101.41556086427218
ZINC000043203531,157.5444363115775,333.5751168852742,289.83502472236773,16.94204710092547,142.22610374603622,165.00986861028352,164.4627287495342
ZINC000049087932,256.3149866145406,432.27379606495657,388.2756114253105,115.39805090445195,240.94290741691145,263.7802655764528,263.08693275458023
ZINC000056898754,65.39444233661469,111.69569004416822,68.56174030028082,205.5328833493065,79.95456525348777,58.54913641193064,57.62140885567558
ZINC000005115799,348.27935682485054,524.2674592811627,480.26992484917884,207.29184489533705,332.9094507716945,355.7180322874073,355.0901242388334
ZINC000005178751,501.1503463236197,677.2555061577215,633.2977374647121,360.23400529533893,485.88811012633806,508.55482830494697,508.10885992472794
ZINC000005855431,487.0161283425467,662.9510026526463,618.7701296853642,346.0439425669267,471.6293946763771,494.4647984017597,493.7439801605296
ZINC000034026954,91.8019975063904,267.35440951377916,223.50971460129875,50.10541030134618,76.12311305778483,99.37690890700419,98.18017868827292
ZINC000034587992,709.1082462854623,885.2132977521911,841.2703237898655,568.164488254576,693.8281341166756,716.4953694062206,716.0745058683286
