+------+-----------+-------------+---------------+
| Rank | Drug Name | Target Name | Binding Score |
| 403  |  id-2684  |    Q4QBL1   |     137.93    |
| 404  |  id-2223  |    Q4QBL1   |     139.77    |
| 405  |  id-1208  |    Q4QBL1   |     140.27    |
| 406  |   id-245  |    Q4QBL1   |     142.30    |
| 407  |   id-246  |    Q4QBL1   |     142.30    |
| 408  |  id-4470  |    Q4QBL1   |     142.54    |
| 409  |  id-4578  |    Q4QBL1   |     143.33    |
| 410  |  id-1094  |    Q4QBL1   |     144.99    |
| 411  |  id-1564  |    Q4QBL1   |     145.25    |
| 412  |  id-1296  |    Q4QBL1   |     145.88    |
| 413  |  id-2219  |    Q4QBL1   |     146.22    |
| 414  |  id-1398  |    Q4QBL1   |     147.67    |
| 415  |  id-3221  |    Q4QBL1   |     148.93    |
| 416  |  id-1605  |    Q4QBL1   |     149.27    |
| 417  |   id-968  |    Q4QBL1   |     149.80    |
| 418  |  id-1887  |    Q4QBL1   |     151.02    |
| 419  |   id-456  |    Q4QBL1   |     151.12    |
| 420  |  id-2291  |    Q4QBL1   |     152.72    |
| 421  |  id-1593  |    Q4QBL1   |     153.24    |
| 422  |  id-2066  |    Q4QBL1   |     154.52    |
| 423  |  id-2237  |    Q4QBL1   |     154.98    |
| 424  |  id-5343  |    Q4QBL1   |     155.38    |
| 425  |  id-1519  |    Q4QBL1   |     156.19    |
| 426  |  id-4408  |    Q4QBL1   |     156.37    |
| 427  |  id-3079  |    Q4QBL1   |     156.40    |
| 428  |  id-2046  |    Q4QBL1   |     156.59    |
| 429  |   id-751  |    Q4QBL1   |     157.62    |
| 430  |  id-3424  |    Q4QBL1   |     157.69    |
| 431  |  id-1301  |    Q4QBL1   |     159.71    |
| 432  |   id-315  |    Q4QBL1   |     161.16    |
| 433  |   id-855  |    Q4QBL1   |     162.13    |
| 434  |  id-3217  |    Q4QBL1   |     163.80    |
| 435  |  id-1430  |    Q4QBL1   |     164.22    |
| 436  |   id-797  |    Q4QBL1   |     165.40    |
| 437  |  id-2183  |    Q4QBL1   |     165.68    |
| 438  |  id-1039  |    Q4QBL1   |     168.60    |
| 439  |  id-2121  |    Q4QBL1   |     168.80    |
| 440  |  id-1110  |    Q4QBL1   |     169.07    |
| 441  |  id-4573  |    Q4QBL1   |     169.56    |
| 442  |  id-1450  |    Q4QBL1   |     169.63    |
| 443  |  id-1153  |    Q4QBL1   |     170.99    |
| 444  |  id-3204  |    Q4QBL1   |     171.57    |
