+------+-----------+-------------+---------------+
| Rank | Drug Name | Target Name | Binding Score |
| 215  |   id-345  |    Q4QHJ8   |     37.68     |
| 216  |  id-1640  |    Q4QHJ8   |     37.69     |
| 217  |   id-777  |    Q4QHJ8   |     37.79     |
| 218  |  id-1958  |    Q4QHJ8   |     38.00     |
| 219  |  id-5289  |    Q4QHJ8   |     38.14     |
| 220  |  id-2413  |    Q4QHJ8   |     38.88     |
| 221  |  id-2561  |    Q4QHJ8   |     39.83     |
| 222  |  id-1032  |    Q4QHJ8   |     39.87     |
| 223  |  id-3520  |    Q4QHJ8   |     40.70     |
| 224  |  id-5291  |    Q4QHJ8   |     41.05     |
| 225  |  id-3611  |    Q4QHJ8   |     41.10     |
| 226  |  id-1167  |    Q4QHJ8   |     42.12     |
| 227  |  id-4401  |    Q4QHJ8   |     42.44     |
| 228  |  id-5256  |    Q4QHJ8   |     42.73     |
| 229  |  id-4546  |    Q4QHJ8   |     43.31     |
| 230  |  id-4507  |    Q4QHJ8   |     43.32     |
| 231  |   id-760  |    Q4QHJ8   |     43.64     |
| 232  |  id-1204  |    Q4QHJ8   |     43.77     |
| 233  |  id-5260  |    Q4QHJ8   |     43.84     |
| 234  |  id-2481  |    Q4QHJ8   |     44.12     |
| 235  |  id-2869  |    Q4QHJ8   |     44.28     |
| 236  |  id-3523  |    Q4QHJ8   |     44.54     |
| 237  |  id-1279  |    Q4QHJ8   |     44.66     |
| 238  |  id-3606  |    Q4QHJ8   |     44.85     |
| 239  |   id-458  |    Q4QHJ8   |     45.09     |
| 240  |  id-2474  |    Q4QHJ8   |     45.18     |
| 241  |  id-5046  |    Q4QHJ8   |     45.49     |
| 242  |  id-5145  |    Q4QHJ8   |     45.63     |
| 243  |  id-2163  |    Q4QHJ8   |     45.75     |
| 244  |   id-247  |    Q4QHJ8   |     45.91     |
| 245  |  id-2424  |    Q4QHJ8   |     46.21     |
| 246  |  id-1508  |    Q4QHJ8   |     46.44     |
| 247  |  id-2722  |    Q4QHJ8   |     46.44     |
| 248  |  id-3862  |    Q4QHJ8   |     46.44     |
| 249  |   id-137  |    Q4QHJ8   |     46.64     |
| 250  |  id-3579  |    Q4QHJ8   |     46.70     |
| 251  |  id-1146  |    Q4QHJ8   |     46.90     |
| 252  |  id-1483  |    Q4QHJ8   |     47.27     |
| 253  |  id-2372  |    Q4QHJ8   |     47.40     |
| 254  |  id-2022  |    Q4QHJ8   |     47.64     |
| 255  |  id-1201  |    Q4QHJ8   |     48.00     |
| 256  |   id-464  |    Q4QHJ8   |     48.36     |
| 257  |  id-2032  |    Q4QHJ8   |     48.72     |
| 258  |  id-1783  |    Q4QHJ8   |     49.08     |
| 259  |  id-1352  |    Q4QHJ8   |     49.33     |
| 260  |  id-1304  |    Q4QHJ8   |     49.88     |
| 261  |  id-1889  |    Q4QHJ8   |     50.10     |
| 262  |   id-129  |    Q4QHJ8   |     50.50     |
| 263  |  id-3095  |    Q4QHJ8   |     50.78     |
| 264  |   id-904  |    Q4QHJ8   |     51.75     |
| 265  |  id-1481  |    Q4QHJ8   |     51.89     |
| 266  |  id-1406  |    Q4QHJ8   |     52.04     |
| 267  |  id-1089  |    Q4QHJ8   |     52.22     |
| 268  |   id-814  |    Q4QHJ8   |     52.26     |
