id,pid,Kd,DeepPurpose_score
id-7448,Q4QBL1,5.483952522277832,nan
id-6788,O97193,5.484024524688722,nan
id-18425,Q6TUJ5,5.484110355377197,nan
id-26697,Q27686,5.484129428863525,nan
id-1762,Q4QHJ8,5.4841508865356445,26835.67
id-19512,O97193,5.484269618988037,nan
id-16812,Q4QHJ8,5.484409809112549,nan
id-23061,Q27686,5.484429359436035,nan
id-9794,Q4QHJ8,5.4844326972961435,nan
id-21849,Q27686,5.484527111053467,nan
id-10331,O97193,5.484556674957275,nan
id-23712,P48499,5.4848480224609375,nan
id-21484,Q6TUJ5,5.484917163848877,nan
id-5903,P48499,5.484940052032472,nan
id-13073,Q4QBL1,5.48509693145752,nan
id-22478,Q27686,5.485306739807129,nan
id-1876,Q4QBL1,5.485422611236572,194.86
id-22129,Q6TUJ5,5.485522270202637,nan
id-27876,O15826,5.485681533813477,nan
id-19532,O15826,5.485809803009033,nan
id-18038,P48499,5.486150741577148,nan
id-14273,Q4QHJ8,5.486268520355225,nan
id-18805,Q6TUJ5,5.486279487609863,nan
id-16537,O15826,5.486286163330078,nan
id-2919,Q6TUJ5,5.486698627471924,nan
id-5614,O97193,5.4867210388183585,nan
id-28337,Q6TUJ5,5.486725807189941,nan
id-11687,Q4QHJ8,5.486727714538574,nan
id-21407,Q6TUJ5,5.486734867095947,nan
id-25289,P48499,5.486741065979004,nan
id-24995,Q4QHJ8,5.48692798614502,nan
id-13585,O15826,5.486953258514403,nan
id-3323,O97193,5.487329483032227,265.79
id-19619,P48499,5.487404823303223,nan
id-13085,Q4QHJ8,5.48740816116333,nan
id-27704,Q4QBL1,5.487525463104248,nan
id-27144,Q27686,5.487614154815674,nan
id-2412,O97193,5.487642765045166,125.56
id-24195,Q27686,5.4878249168396,nan
id-2108,Q6TUJ5,5.487848281860352,3407.18
id-662,Q27686,5.488104820251465,nan
id-10720,P48499,5.48816442489624,nan
id-25843,Q4QHJ8,5.488220691680908,nan
id-25327,O97193,5.488243103027344,nan
id-2880,O15826,5.488327980041504,nan
id-17769,Q27686,5.488433837890625,nan
id-19588,Q4QHJ8,5.488675594329834,nan
id-22763,O97193,5.48872184753418,nan
id-16916,P48499,5.489015579223633,nan
id-12318,Q4QBL1,5.489384651184082,nan
id-18091,O15826,5.489392757415772,nan
id-11186,Q6TUJ5,5.489436149597168,nan
id-22918,O15826,5.489548206329347,nan
id-21763,Q4QHJ8,5.489586353302002,nan
id-14105,Q4QBL1,5.4898529052734375,nan
id-10047,Q6TUJ5,5.489887237548828,nan
id-9617,O97193,5.489960670471191,nan
id-26110,O97193,5.490196228027344,nan
id-12681,Q27686,5.4903526306152335,nan
id-20092,Q4QHJ8,5.490385055541992,nan
id-22353,Q4QBL1,5.490411758422852,nan
id-4792,O15826,5.490450382232666,nan
id-19441,Q27686,5.490456581115723,nan
id-4511,Q6TUJ5,5.4906110763549805,nan
id-12172,O97193,5.490625381469727,nan
id-17322,P48499,5.490917205810547,nan
id-4665,Q4QBL1,5.49111795425415,229.55
id-8231,Q27686,5.491134643554688,nan
id-8066,Q27686,5.491289138793945,nan
id-18751,Q6TUJ5,5.491334915161133,nan
id-21433,O15826,5.491455078125,nan
id-2438,Q4QHJ8,5.4914631843566895,2.79
id-21066,Q6TUJ5,5.491539478302002,nan
id-11187,Q6TUJ5,5.491685390472412,nan
id-21337,O15826,5.491705417633057,nan
id-5203,Q4QHJ8,5.491779327392578,10165.76
id-21991,Q6TUJ5,5.491799831390381,nan
id-13162,O97193,5.491846084594727,nan
id-1435,Q6TUJ5,5.4918951988220215,3090.85
id-23357,Q4QBL1,5.492341041564941,nan
id-13347,Q6TUJ5,5.492352485656738,nan
id-15595,O15826,5.49238395690918,nan
id-9730,Q4QHJ8,5.492873191833496,nan
id-17482,O15826,5.493021488189697,nan
id-25741,Q4QBL1,5.49312686920166,nan
id-14485,Q4QHJ8,5.4932518005371085,nan
id-22601,Q6TUJ5,5.493305206298828,nan
id-11263,Q27686,5.4934959411621085,nan
id-24380,P48499,5.4934964179992685,nan
id-17746,Q6TUJ5,5.49360466003418,nan
id-20071,P48499,5.493829250335693,nan
id-15189,O97193,5.4939165115356445,nan
id-27268,O15826,5.493997573852539,nan
id-22411,O15826,5.4941439628601065,nan
id-9676,Q27686,5.494288921356201,nan
id-10462,Q4QHJ8,5.494358539581299,nan
id-18246,Q27686,5.4945101737976065,nan
id-17424,Q27686,5.494542598724365,nan
id-6899,O97193,5.494727611541748,nan
id-20378,Q4QBL1,5.494744300842285,nan
id-2639,Q4QBL1,5.49482536315918,175.06
id-3680,Q4QHJ8,5.494829654693604,34371.1
id-21328,Q6TUJ5,5.4952311515808105,nan
id-23594,Q6TUJ5,5.495376586914063,nan
id-23802,Q6TUJ5,5.495438098907472,nan
id-2312,O97193,5.495484828948975,260.43
id-10311,O97193,5.495496273040772,nan
id-21410,Q27686,5.495500564575195,nan
id-3442,P48499,5.495675563812256,9356.45
id-18923,Q27686,5.495696067810059,nan
id-7910,Q4QHJ8,5.495823860168457,nan
id-17917,O15826,5.495826721191406,nan
id-22525,P48499,5.495945930480957,nan
id-17329,Q27686,5.495999336242676,nan
id-856,P48499,5.496018409729004,3713.22
id-7339,O97193,5.496048450469972,nan
id-18769,O15826,5.496157646179199,nan
id-1235,O97193,5.4961934089660645,2662.91
id-15893,P48499,5.4962735176086435,nan
id-6449,O15826,5.496291160583496,nan
id-3705,O15826,5.496390342712402,321.7
id-3406,Q4QHJ8,5.496418476104736,61.36
id-26852,Q27686,5.496457576751709,nan
id-22537,Q4QHJ8,5.496695041656494,nan
id-21977,Q4QHJ8,5.496713638305664,nan
id-14055,Q27686,5.4969658851623535,nan
id-3795,P48499,5.4970130920410165,66870.92
id-16806,Q6TUJ5,5.4971771240234375,nan
id-26563,O97193,5.497204303741455,nan
id-5816,Q6TUJ5,5.497532367706299,nan
id-18576,Q27686,5.497832775115967,nan
id-12562,Q4QHJ8,5.497916221618652,nan
id-24774,Q6TUJ5,5.49793815612793,nan
id-1767,O15826,5.498327732086182,342.38
id-18101,O97193,5.49859094619751,nan
id-22718,Q4QBL1,5.498602867126465,nan
id-7068,O15826,5.498807430267334,nan
id-4399,P48499,5.498811721801758,14976.97
id-10285,Q6TUJ5,5.498812675476074,nan
id-18156,Q4QHJ8,5.498879432678223,nan
id-19482,Q4QHJ8,5.499032974243164,nan
id-18560,Q4QBL1,5.499058246612549,nan
id-21967,Q6TUJ5,5.49910306930542,nan
id-5498,P48499,5.499282360076903,nan
id-5659,Q4QHJ8,5.499291896820068,nan
id-5405,Q4QHJ8,5.49939489364624,nan
id-26421,P48499,5.499639511108398,nan
id-15451,Q4QBL1,5.4996843338012695,nan
id-28325,Q27686,5.499714374542236,nan
id-8710,O97193,5.499786376953125,nan
id-3520,O15826,5.49987268447876,8.82
id-5946,Q4QBL1,5.499889850616455,nan
id-23240,O15826,5.500019073486328,nan
id-23659,Q4QHJ8,5.500091552734375,nan
id-13596,Q4QHJ8,5.50023078918457,nan
id-7486,Q27686,5.500330448150635,nan
id-9142,O97193,5.500436782836914,nan
id-7384,P48499,5.500452041625977,nan
id-22258,O97193,5.500532150268555,nan
id-10814,Q4QHJ8,5.500563621520996,nan
id-26751,Q27686,5.500863075256348,nan
id-18271,Q6TUJ5,5.500969886779785,nan
id-24390,Q27686,5.501001834869385,nan
id-19437,Q6TUJ5,5.501067161560059,nan
id-7207,Q27686,5.5013508796691895,nan
id-6760,Q27686,5.501420497894287,nan
id-19466,O97193,5.501434803009033,nan
id-11682,Q6TUJ5,5.501451015472412,nan
id-8166,O15826,5.501470565795898,nan
id-17458,Q4QBL1,5.501551151275635,nan
id-24378,Q6TUJ5,5.5022053718566895,nan
id-16465,Q6TUJ5,5.502265453338623,nan
id-1984,Q6TUJ5,5.502453327178955,nan
id-1749,Q4QHJ8,5.502487659454347,645.55
id-9125,P48499,5.502618312835693,nan
id-21716,Q4QBL1,5.5028886795043945,nan
id-2007,P48499,5.502962589263916,2465.44
id-17361,Q6TUJ5,5.50313663482666,nan
id-11484,Q6TUJ5,5.503216743469238,nan
id-17315,P48499,5.503278732299805,nan
id-10358,Q27686,5.503813743591309,nan
id-20213,O97193,5.504386425018311,nan
id-24126,Q6TUJ5,5.50458574295044,nan
id-8722,P48499,5.504591464996338,nan
id-9961,Q6TUJ5,5.504610538482666,nan
id-15062,Q6TUJ5,5.5046491622924805,nan
id-21869,Q6TUJ5,5.504798412322998,nan
id-20034,Q4QHJ8,5.504916191101074,nan
id-15636,Q27686,5.5049591064453125,nan
id-24750,O97193,5.504960060119629,nan
id-3637,O15826,5.505090236663818,5083.84
id-2089,Q6TUJ5,5.505264759063722,7604.75
id-23568,Q4QHJ8,5.5052995681762695,nan
id-5039,O97193,5.5053443908691415,nan
id-23573,Q4QHJ8,5.505393028259277,nan
id-21714,Q4QBL1,5.505417823791504,nan
id-25648,O97193,5.50554895401001,nan
id-6675,Q4QHJ8,5.505556583404541,nan
id-26868,O97193,5.5057029724121085,nan
id-8323,P48499,5.505991458892822,nan
id-2661,Q6TUJ5,5.506025314331055,4415.88
id-5241,Q4QHJ8,5.506095886230469,68586.53
id-22036,O97193,5.50609827041626,nan
id-19646,Q6TUJ5,5.506131172180176,nan
id-26066,Q6TUJ5,5.50614070892334,nan
id-2348,Q4QBL1,5.506217956542969,14341.1
id-24205,O15826,5.506416320800781,nan
id-22997,O15826,5.506441116333008,nan
id-23759,O15826,5.506462097167969,nan
id-3280,Q4QHJ8,5.506464004516602,3414.98
id-23439,O15826,5.506506443023682,nan
id-10521,Q4QBL1,5.506507396697998,nan
id-14519,Q4QHJ8,5.506529331207275,nan
id-19805,O97193,5.506532669067383,nan
id-23350,Q6TUJ5,5.5067315101623535,nan
id-547,Q4QBL1,5.506804943084717,1208.97
id-2900,Q27686,5.5068936347961435,nan
id-16905,O15826,5.506984233856201,nan
id-1698,Q27686,5.5070481300354,35324.9
id-10583,Q4QHJ8,5.507100582122803,nan
id-8903,Q4QHJ8,5.507217884063722,nan
id-2347,Q27686,5.507227897644043,nan
id-21033,P48499,5.507315635681152,nan
id-10016,P48499,5.507328510284424,nan
id-23643,P48499,5.507328510284424,nan
id-5905,Q4QBL1,5.507436752319336,nan
id-10484,Q6TUJ5,5.507587432861328,nan
id-542,Q4QHJ8,5.507615089416504,879.42
id-8442,Q4QHJ8,5.507660388946533,nan
id-18133,Q27686,5.507671356201172,nan
id-6140,O97193,5.5080766677856445,nan
id-1228,O15826,5.508381366729736,3.62
id-1892,Q27686,5.508418083190918,36688.29
id-6099,O15826,5.508467197418213,nan
id-24370,O97193,5.5085272789001465,nan
id-21275,Q6TUJ5,5.508543014526367,nan
id-14349,Q4QBL1,5.508711814880371,nan
id-24296,Q6TUJ5,5.508747100830078,nan
id-5812,P48499,5.508875370025635,nan
id-18090,O97193,5.508902549743652,nan
id-16362,Q6TUJ5,5.509083271026611,nan
id-1916,P48499,5.509150505065918,158727.92
id-9927,Q6TUJ5,5.509155750274658,nan
id-5817,Q4QHJ8,5.509185314178467,nan
id-104,O15826,5.509249687194824,84.27
id-22174,O15826,5.509400844573975,nan
id-17667,P48499,5.509512901306152,nan
id-8271,Q6TUJ5,5.509560108184815,nan
id-24260,Q27686,5.509637832641602,nan
id-3855,Q6TUJ5,5.5096635818481445,43146.53
id-16810,Q6TUJ5,5.5096778869628915,nan
id-24355,O15826,5.509711265563965,nan
id-13635,Q27686,5.509774208068848,nan
id-27019,Q4QHJ8,5.5097923278808585,nan
id-10958,Q4QBL1,5.509821891784668,nan
id-7273,Q27686,5.509939193725586,nan
id-1723,O15826,5.50997257232666,1373.7
id-21559,O15826,5.510326385498047,nan
id-6323,Q4QBL1,5.510497570037842,nan
id-17575,Q4QHJ8,5.51052188873291,nan
id-17581,Q6TUJ5,5.510538578033447,nan
id-6404,Q6TUJ5,5.510654926300049,nan
id-26168,Q6TUJ5,5.510736465454102,nan
id-24822,Q27686,5.510773658752441,nan
id-2607,Q4QHJ8,5.510887622833252,57.92
id-7401,O15826,5.510931968688965,nan
id-21689,O15826,5.510937213897705,nan
id-11890,P48499,5.5112504959106445,nan
id-8734,Q4QHJ8,5.511277675628662,nan
id-2859,Q6TUJ5,5.511321544647217,13656.26
id-14533,O15826,5.511442184448242,nan
id-17054,O15826,5.511499881744385,nan
id-3748,Q6TUJ5,5.511563301086426,31130.83
id-25519,O97193,5.511570930480957,nan
id-14645,Q27686,5.51174783706665,nan
id-1001,Q4QHJ8,5.5117764472961435,436.56
id-14373,Q6TUJ5,5.511823654174805,nan
id-527,Q4QHJ8,5.511878967285156,8541.05
id-18136,P48499,5.511900424957275,nan
id-26328,O97193,5.511917591094972,nan
id-22387,O15826,5.512131690979004,nan
id-733,Q4QHJ8,5.512148380279541,nan
id-19278,Q27686,5.512150287628174,nan
id-26446,Q4QBL1,5.512239933013916,nan
id-5771,O97193,5.5123066902160645,nan
id-26087,O15826,5.512308120727539,nan
id-23925,P48499,5.512434959411621,nan
id-13540,P48499,5.512434959411621,nan
id-18437,Q6TUJ5,5.5125732421875,nan
id-19939,O15826,5.512782573699951,nan
id-18143,P48499,5.512836933135986,nan
id-1135,O97193,5.51289176940918,7368.74
id-15802,P48499,5.51290225982666,nan
id-7024,Q4QHJ8,5.512929916381836,nan
id-7179,O97193,5.51306676864624,nan
id-22217,O97193,5.51306676864624,nan
id-8270,Q4QHJ8,5.51311731338501,nan
id-28301,Q4QBL1,5.513442993164063,nan
id-25545,Q6TUJ5,5.513474464416504,nan
id-9073,Q4QBL1,5.513518810272217,nan
id-3526,Q6TUJ5,5.513622760772705,89787.84
id-113,Q4QBL1,5.513739585876465,31868.33
id-3772,Q6TUJ5,5.513762474060059,892636.77
id-23933,Q6TUJ5,5.513831615447998,nan
id-7185,O15826,5.5138893127441415,nan
id-21783,O97193,5.513956069946289,nan
id-5822,Q6TUJ5,5.514353275299072,nan
id-16369,Q27686,5.51435661315918,nan
id-10294,Q27686,5.514373779296875,nan
id-3206,O15826,5.514450073242188,12.7
id-27061,P48499,5.514498710632324,nan
id-15051,P48499,5.514655590057373,nan
id-23591,Q4QBL1,5.514711856842041,nan
id-15002,Q27686,5.514725208282472,nan
id-21566,Q27686,5.514796733856201,nan
id-956,O97193,5.5148773193359375,905.15
id-20442,P48499,5.514979362487793,nan
id-10461,O97193,5.515005588531494,nan
id-642,Q4QBL1,5.51505708694458,40.44
id-10155,O15826,5.5151028633117685,nan
id-20758,P48499,5.515113830566406,nan
id-17918,Q4QBL1,5.515148639678955,nan
id-23891,O97193,5.515157699584961,nan
id-4755,Q6TUJ5,5.515359878540039,nan
id-12765,O97193,5.515727043151856,nan
id-23329,P48499,5.51582670211792,nan
id-2125,O97193,5.515925407409668,551.41
id-1208,O97193,5.516053199768066,26.16
id-13868,Q27686,5.5161871910095215,nan
id-21347,Q27686,5.516218185424805,nan
id-25069,O97193,5.5162458419799805,nan
id-7080,O97193,5.516295433044434,nan
id-4796,P48499,5.516308784484863,nan
id-22440,Q27686,5.516421318054199,nan
id-14596,Q27686,5.516472816467285,nan
id-5137,Q6TUJ5,5.516494274139403,nan
id-21672,Q6TUJ5,5.516688823699951,nan
id-14875,P48499,5.516723155975342,nan
id-20014,O15826,5.516859531402588,nan
id-17733,Q27686,5.516870975494385,nan
id-26546,Q4QHJ8,5.517029762268066,nan
id-9749,Q4QHJ8,5.517102718353272,nan
id-10270,O15826,5.517164707183838,nan
id-12937,Q27686,5.517362594604492,nan
id-6064,Q4QBL1,5.517385959625244,nan
id-3104,P48499,5.517416477203369,5727.83
id-8496,O15826,5.517456531524658,nan
id-15663,Q6TUJ5,5.517714023590088,nan
id-22207,Q27686,5.517741680145264,nan
id-3229,O97193,5.518029689788818,203.25
id-13125,Q27686,5.5182456970214835,nan
id-22223,Q27686,5.5185956954956055,nan
id-18947,O97193,5.518679141998291,nan
id-17596,Q4QBL1,5.518705368041992,nan
id-23962,O15826,5.51879358291626,nan
id-7211,O15826,5.518960952758789,nan
id-15539,Q4QBL1,5.519032955169678,nan
id-14792,Q27686,5.519062519073486,nan
id-19346,O15826,5.519135475158691,nan
id-3853,Q27686,5.519163608551025,nan
id-13593,Q4QHJ8,5.519221782684326,nan
id-25921,Q6TUJ5,5.519295692443848,nan
id-12478,Q4QHJ8,5.519400119781494,nan
id-20733,Q4QBL1,5.519437313079834,nan
id-28093,P48499,5.519494533538818,nan
id-7069,O97193,5.5195393562316895,nan
id-2820,O15826,5.519628524780273,288.98
id-27855,O97193,5.519814968109131,nan
id-12163,Q27686,5.519841194152832,nan
id-9199,Q27686,5.5199317932128915,nan
id-131,O15826,5.5200276374816895,nan
id-20879,Q4QHJ8,5.520069122314453,nan
id-26277,O15826,5.520090579986572,nan
id-4584,Q6TUJ5,5.520150661468506,560579.18
id-2920,Q27686,5.520163536071777,nan
id-8557,Q4QBL1,5.520220756530762,nan
id-14360,O15826,5.520240783691406,nan
id-17407,P48499,5.520287036895752,nan
id-5278,O97193,5.520295143127441,20.43
id-10667,O15826,5.520309448242188,nan
id-11549,Q27686,5.520421028137207,nan
id-12176,Q4QBL1,5.5207176208496085,nan
id-14289,P48499,5.52083158493042,nan
id-10274,Q6TUJ5,5.520842552185059,nan
id-4875,Q6TUJ5,5.520893096923828,180.92
id-27362,O97193,5.5210914611816415,nan
id-27127,P48499,5.521092414855957,nan
id-24754,Q4QBL1,5.521159648895264,nan
id-4758,Q6TUJ5,5.521434307098389,49596.36
id-6171,Q27686,5.521496295928955,nan
id-1287,Q4QHJ8,5.521512031555176,nan
id-27428,O97193,5.521617412567139,nan
id-2343,O97193,5.521651744842528,61.31
id-18744,O97193,5.521651744842528,nan
id-21525,Q27686,5.521720886230469,nan
id-9239,O97193,5.521809577941895,nan
id-23768,Q4QHJ8,5.521903991699219,nan
id-4826,Q4QHJ8,5.522010803222656,nan
id-10558,O97193,5.522110939025879,nan
id-24877,Q4QHJ8,5.522143363952637,nan
id-3803,Q6TUJ5,5.522347927093506,174511.54
id-21479,Q4QBL1,5.522436141967773,nan
id-7520,Q4QBL1,5.522526741027832,nan
id-14175,Q4QHJ8,5.522561073303223,nan
id-21623,O97193,5.522607803344727,nan
id-21809,O15826,5.5226707458496085,nan
id-5472,Q27686,5.522717952728272,nan
id-6002,Q4QBL1,5.522752285003662,nan
id-5763,O15826,5.5227694511413565,nan
id-1190,Q4QBL1,5.522989273071289,6851.24
id-10752,Q4QHJ8,5.523076057434082,nan
id-20781,P48499,5.523087978363037,nan
id-7881,O15826,5.523347854614258,nan
id-13922,Q27686,5.5234341621398935,nan
id-21981,Q4QHJ8,5.523440361022949,nan
id-18519,P48499,5.523472785949707,nan
id-11194,O15826,5.5236005783081055,nan
id-22462,Q27686,5.5236639976501465,nan
id-8250,Q27686,5.523670673370361,nan
id-17438,Q4QHJ8,5.523685932159424,nan
id-14745,Q4QHJ8,5.523793697357178,nan
id-9711,O97193,5.523822784423828,nan
id-7378,Q4QBL1,5.523867607116699,nan
id-5008,Q27686,5.523963928222656,10015.57
id-15204,Q27686,5.524138450622559,nan
id-21466,P48499,5.524272441864014,nan
id-22600,Q27686,5.524353981018066,nan
id-18605,Q4QHJ8,5.524394035339356,nan
id-21785,Q27686,5.524433135986328,nan
id-1311,Q6TUJ5,5.5245633125305185,31232.1
id-6156,O97193,5.524614334106445,nan
id-21260,Q4QBL1,5.524963855743408,nan
id-19342,Q4QBL1,5.525007724761963,nan
id-12682,Q6TUJ5,5.525294303894043,nan
id-8864,Q27686,5.525371551513672,nan
id-26864,Q4QHJ8,5.52541971206665,nan
id-22520,O97193,5.525540351867676,nan
id-3143,Q6TUJ5,5.525605201721191,11299.0
id-15754,Q6TUJ5,5.525628566741943,nan
id-6908,P48499,5.525637149810791,nan
id-3328,Q6TUJ5,5.525704383850098,40422.41
id-26156,Q4QHJ8,5.525728225708008,nan
id-18752,P48499,5.525842189788818,nan
id-22396,P48499,5.5259742736816415,nan
id-27741,Q4QHJ8,5.52601432800293,nan
id-7462,Q6TUJ5,5.526458740234375,nan
id-22572,O15826,5.526532173156738,nan
id-7835,Q27686,5.5269432067871085,nan
id-8592,Q6TUJ5,5.527075290679932,nan
id-7745,Q27686,5.52713680267334,nan
id-5881,Q4QBL1,5.5271573066711435,nan
id-17810,Q6TUJ5,5.527282238006592,nan
id-7044,O15826,5.527314186096191,nan
id-16764,P48499,5.5273542404174805,nan
id-6222,O97193,5.527695655822754,nan
id-19977,O97193,5.527716159820557,nan
id-21010,Q6TUJ5,5.5278048515319815,nan
id-5103,Q6TUJ5,5.527884006500244,nan
id-4827,Q27686,5.528048515319824,193661.2
id-5162,P48499,5.5281171798706055,nan
id-25455,Q6TUJ5,5.528319835662842,nan
id-19033,Q27686,5.528355598449707,nan
id-18528,O15826,5.528475284576416,nan
id-17779,Q4QBL1,5.528847217559815,nan
id-16444,Q4QBL1,5.528847217559815,nan
id-5521,Q4QHJ8,5.529122829437256,nan
id-8298,Q6TUJ5,5.529190540313722,nan
id-24848,O15826,5.529238224029541,nan
id-26130,O97193,5.529348850250244,nan
id-10768,Q6TUJ5,5.529375076293945,nan
id-638,P48499,5.529378414154053,836.24
id-18733,Q4QBL1,5.52947998046875,nan
id-7955,O15826,5.529522895812988,nan
id-582,O15826,5.529549598693848,302.26
id-27306,Q6TUJ5,5.529618263244629,nan
id-10371,Q4QHJ8,5.529630184173584,nan
id-237,P48499,5.529697895050049,19178.3
id-25891,Q6TUJ5,5.529723644256592,nan
id-5927,Q4QHJ8,5.529799938201903,nan
id-8650,Q6TUJ5,5.529976844787598,nan
id-55,Q6TUJ5,5.530057907104492,178877.46
id-7977,Q4QBL1,5.530296325683594,nan
id-14481,O97193,5.5303239822387695,nan
id-4139,O15826,5.530375480651856,nan
id-8246,Q4QHJ8,5.530388832092285,nan
id-14555,Q6TUJ5,5.530573844909668,nan
id-9160,O97193,5.5307464599609375,nan
id-14020,Q4QBL1,5.530752182006836,nan
id-9013,Q6TUJ5,5.530761241912842,nan
id-17803,O15826,5.53083610534668,nan
id-14499,O97193,5.531004905700684,nan
id-15959,O15826,5.531016826629639,nan
id-6383,O15826,5.5311012268066415,nan
id-3251,Q4QHJ8,5.531241893768311,nan
id-19891,Q4QBL1,5.531472682952881,nan
id-11919,P48499,5.531562805175781,nan
id-26686,O15826,5.5315656661987305,nan
id-16499,Q6TUJ5,5.531625747680664,nan
id-10273,Q27686,5.5319037437438965,nan
id-18962,Q4QHJ8,5.5321383476257315,nan
id-1935,P48499,5.532227993011475,1212.13
id-21979,P48499,5.532249450683594,nan
id-20053,O97193,5.532256603240967,nan
id-14147,Q4QHJ8,5.532447338104248,nan
id-10207,O97193,5.532450199127197,nan
id-11278,Q6TUJ5,5.532458305358887,nan
id-20355,Q6TUJ5,5.532724857330322,nan
id-13114,Q6TUJ5,5.532773971557617,nan
id-8078,P48499,5.532933712005615,nan
id-17326,Q4QHJ8,5.5330729484558105,nan
id-10411,Q4QBL1,5.533164978027344,nan
id-21863,P48499,5.533205986022949,nan
id-24146,Q4QHJ8,5.533233165740967,nan
id-24549,Q27686,5.533294200897217,nan
id-14458,Q6TUJ5,5.533367156982422,nan
id-2708,O15826,5.533427715301514,171.86
id-690,Q4QHJ8,5.5336198806762695,57645.33
id-13099,O97193,5.533712387084961,nan
id-21121,Q6TUJ5,5.533813953399658,nan
id-23833,O97193,5.533843040466309,nan
id-14108,Q27686,5.533845901489258,nan
id-15812,Q4QBL1,5.533856391906738,nan
id-6334,P48499,5.533975124359131,nan
id-24972,P48499,5.534006595611572,nan
id-2326,Q4QBL1,5.534424781799316,58131.3
id-2567,Q6TUJ5,5.53444766998291,25367.93
id-15206,Q6TUJ5,5.534470081329347,nan
id-2105,Q27686,5.5345234870910645,4268.26
id-18261,P48499,5.534575462341309,nan
id-11532,O15826,5.534768581390381,nan
id-17688,O97193,5.5350518226623535,nan
id-26877,Q4QBL1,5.535173416137695,nan
id-10802,Q27686,5.535195827484131,nan
id-12200,Q4QBL1,5.535208225250244,nan
id-15238,Q4QHJ8,5.5352444648742685,nan
id-23517,Q6TUJ5,5.535327434539795,nan
id-2162,Q27686,5.535338401794434,nan
id-18379,Q4QBL1,5.535369396209717,nan
id-14577,Q6TUJ5,5.535414695739746,nan
id-23052,O15826,5.535423755645752,nan
id-27438,Q4QHJ8,5.5356268882751465,nan
id-5952,Q4QHJ8,5.535782814025879,nan
id-8632,Q27686,5.535871982574463,nan
id-15868,O97193,5.535929203033447,nan
id-23964,Q4QBL1,5.5360188484191895,nan
id-26260,P48499,5.536163330078125,nan
id-8356,Q4QBL1,5.536207675933838,nan
id-15729,Q4QHJ8,5.536253929138184,nan
id-4507,O97193,5.536259174346924,11.12
id-10345,O15826,5.536562442779541,nan
id-6480,Q4QHJ8,5.536652565002441,nan
id-8817,Q27686,5.536751747131348,nan
id-15017,Q27686,5.536893844604492,nan
id-12863,Q4QHJ8,5.537000179290772,nan
id-24700,Q4QBL1,5.537127494812012,nan
id-24954,O15826,5.537142753601074,nan
id-9325,O15826,5.5371832847595215,nan
id-1994,P48499,5.5371856689453125,135061.72
id-1789,Q27686,5.537215709686278,66116.47
id-24389,O15826,5.537240505218506,nan
id-26542,Q27686,5.537330627441406,nan
id-3398,P48499,5.537386894226074,nan
id-4800,P48499,5.537477970123291,260591.11
id-8001,P48499,5.537553310394287,nan
id-11589,Q4QBL1,5.537613868713379,nan
id-7584,O15826,5.537653923034668,nan
id-661,Q27686,5.537743091583252,80563.87
id-18333,Q6TUJ5,5.53786039352417,nan
id-20327,Q6TUJ5,5.537895679473877,nan
id-23206,O15826,5.538009643554688,nan
id-24440,Q27686,5.538046360015869,nan
id-12011,O15826,5.538067817687988,nan
id-16852,P48499,5.538230895996094,nan
id-1092,Q6TUJ5,5.538322925567627,47443.32
id-15743,Q4QBL1,5.538417339324951,nan
id-4001,O15826,5.5386061668396,nan
id-21480,Q4QHJ8,5.5387229919433585,nan
id-12526,O15826,5.5389323234558105,nan
id-15798,O97193,5.538955211639403,nan
id-22168,O97193,5.539054393768311,nan
id-13102,O97193,5.539238929748535,nan
id-22828,Q4QBL1,5.539335250854492,nan
id-14086,O97193,5.539370536804199,nan
id-9377,P48499,5.539590358734131,nan
id-10842,O15826,5.539713382720947,nan
id-23004,P48499,5.539853572845459,nan
id-23019,Q27686,5.539915561676025,nan
id-20449,Q27686,5.539921760559082,nan
id-15604,O97193,5.540074348449707,nan
id-24503,O97193,5.540209770202637,nan
id-6882,P48499,5.540240287780762,nan
id-14285,P48499,5.540338039398193,nan
id-8200,O15826,5.540513515472412,nan
id-9249,O15826,5.540665149688722,nan
id-18935,O15826,5.540694713592528,nan
id-22632,O15826,5.540989398956299,nan
id-2400,O15826,5.541007041931152,30859.33
id-9595,Q27686,5.541011333465576,nan
id-26897,Q4QBL1,5.541023254394531,nan
id-5919,P48499,5.541078090667725,nan
id-27081,Q4QHJ8,5.541129112243652,nan
id-3041,Q4QHJ8,5.5412259101867685,nan
id-18411,P48499,5.541304588317871,nan
id-6055,O15826,5.54133939743042,nan
id-20158,O97193,5.541348457336426,nan
id-7631,O97193,5.541431903839111,nan
id-14416,Q4QHJ8,5.541510581970215,nan
id-6716,Q4QHJ8,5.541554927825928,nan
id-2807,Q6TUJ5,5.541696071624756,2042.51
id-16223,O97193,5.541697025299072,nan
id-10106,O15826,5.541726589202881,nan
id-24219,O15826,5.5417561531066895,nan
id-684,Q4QBL1,5.541794776916504,98502.94
id-10154,Q6TUJ5,5.542072296142578,nan
id-24844,Q4QBL1,5.54210090637207,nan
id-14619,Q27686,5.542111873626709,nan
id-8476,P48499,5.542128562927246,nan
id-22511,O15826,5.5422401428222665,nan
id-10268,Q4QHJ8,5.542291164398193,nan
id-6045,Q6TUJ5,5.54231595993042,nan
